satisfaction,gender,age,customer_type,type_of_travel,class,flight_distance,"комфорт, еда, развлечения",сервис/обслуживание,интернет сервис,основные функции
1,1,45,1,1,2,1703,4.0,4.0,4.0,3.0
1,0,34,1,1,2,1546,3.0,4.0,4.0,3.0
1,1,46,1,1,2,1546,3.0,4.0,4.0,3.0
1,1,30,1,1,2,1546,3.0,4.0,4.0,3.0
1,1,31,1,1,2,1506,2.0,4.0,3.0,3.0
1,0,25,1,1,2,1506,4.0,4.0,3.0,3.0
1,1,36,1,1,2,1703,3.0,3.0,2.0,3.0
1,0,28,1,1,2,1703,3.0,4.0,4.0,3.0
1,0,19,0,1,2,1447,1.0,4.0,3.0,4.0
0,0,54,0,1,0,1506,3.0,3.0,3.0,2.0
0,1,46,0,1,0,1546,5.0,2.0,3.0,2.0
1,1,55,1,1,2,1506,3.0,4.0,4.0,3.0
0,1,45,1,1,0,1703,3.0,2.0,4.0,3.0
0,0,29,1,1,2,1703,1.0,3.0,2.0,2.0
0,1,22,0,1,0,1703,2.0,3.0,3.0,3.0
1,0,52,1,1,2,1703,4.0,1.0,2.0,4.0
0,1,8,0,1,0,1036,4.0,3.0,2.0,3.0
1,1,53,1,1,2,1106,3.0,3.0,3.0,3.0
0,1,16,0,1,0,1138,2.0,3.0,3.0,2.0
0,0,44,1,1,2,1106,3.0,1.0,1.0,3.0
0,1,21,0,1,0,1272,1.0,3.0,2.0,2.0
1,1,38,1,1,2,2133,2.0,4.0,3.0,3.0
0,0,70,1,0,0,1506,3.0,3.0,4.0,3.0
0,0,60,1,0,0,1546,2.0,2.0,2.0,3.0
0,1,25,1,0,0,1447,3.0,2.0,2.0,1.0
1,1,27,1,0,0,1703,2.0,2.0,3.0,3.0
0,1,20,1,0,0,1447,2.0,3.0,3.0,3.0
0,1,32,1,0,0,1546,2.0,4.0,3.0,2.0
0,1,23,1,0,0,1546,0.0,4.0,2.0,2.0
0,0,38,1,0,0,1447,4.0,3.0,3.0,3.0
0,1,53,1,0,0,1703,3.0,3.0,2.0,2.0
0,1,48,1,0,0,1703,3.0,3.0,3.0,4.0
1,1,57,1,1,2,1703,3.0,5.0,2.0,3.0
1,1,35,1,1,2,1703,3.0,3.0,4.0,3.0
1,1,45,1,1,2,1546,4.0,3.0,2.0,3.0
0,0,34,1,1,1,1703,2.0,1.0,4.0,2.0
0,0,53,1,1,1,1506,3.0,2.0,4.0,3.0
0,1,29,1,0,1,1546,3.0,3.0,2.0,3.0
0,1,42,1,1,1,1506,2.0,3.0,2.0,3.0
0,1,25,1,1,2,1671,3.0,3.0,2.0,3.0
0,1,49,0,1,0,1102,1.0,2.0,3.0,4.0
1,1,39,1,1,2,171,3.0,4.0,3.0,3.0
1,0,36,1,1,0,171,4.0,2.0,4.0,3.0
0,0,26,1,0,0,1671,4.0,3.0,3.0,2.0
0,1,17,1,0,0,1671,2.0,3.0,3.0,3.0
1,0,42,1,1,2,967,3.0,2.0,2.0,4.0
0,1,29,0,1,2,909,4.0,4.0,2.0,1.0
1,1,29,1,1,2,909,3.0,3.0,1.0,3.0
1,0,37,1,1,2,1876,3.0,2.0,1.0,4.0
1,0,59,1,1,2,1544,3.0,5.0,1.0,3.0
1,1,22,1,1,2,3248,3.0,5.0,2.0,3.0
1,1,33,1,1,2,3305,1.0,4.0,3.0,2.0
1,1,58,1,1,2,2232,3.0,3.0,1.0,3.0
1,1,49,1,1,2,2433,3.0,3.0,2.0,3.0
0,1,49,1,1,2,2524,3.0,2.0,2.0,2.0
1,1,44,1,1,2,3829,4.0,3.0,1.0,3.0
0,0,69,1,1,2,862,2.0,2.0,4.0,3.0
0,1,11,0,1,2,853,2.0,2.0,2.0,1.0
1,1,37,1,1,2,3987,4.0,1.0,4.0,3.0
1,1,53,1,1,2,2976,4.0,4.0,2.0,3.0
0,0,13,0,1,2,957,1.0,3.0,3.0,3.0
0,0,20,0,1,0,846,1.0,4.0,2.0,1.0
1,1,41,1,1,2,557,3.0,4.0,1.0,3.0
1,1,50,1,1,2,1663,3.0,1.0,1.0,3.0
0,0,13,1,0,2,967,4.0,3.0,3.0,1.0
0,1,28,1,0,2,862,4.0,2.0,2.0,2.0
1,0,43,1,1,2,846,3.0,3.0,2.0,4.0
1,1,26,1,1,2,909,3.0,4.0,3.0,3.0
0,1,22,0,1,0,819,3.0,4.0,3.0,2.0
1,1,52,1,1,2,3743,3.0,2.0,2.0,4.0
1,0,50,1,1,2,3931,3.0,2.0,1.0,4.0
1,1,45,0,1,2,909,2.0,4.0,3.0,4.0
1,0,55,1,1,2,3660,3.0,4.0,3.0,4.0
1,0,52,1,1,2,2304,4.0,4.0,3.0,3.0
1,1,43,1,1,2,846,3.0,2.0,1.0,3.0
1,0,53,1,1,2,846,4.0,3.0,2.0,3.0
1,1,24,1,1,2,909,4.0,4.0,1.0,3.0
1,1,27,1,1,2,2866,3.0,4.0,3.0,3.0
1,0,40,1,1,2,853,3.0,5.0,1.0,3.0
0,1,46,0,1,2,967,1.0,4.0,2.0,2.0
1,1,24,0,1,0,862,3.0,3.0,3.0,3.0
1,1,24,0,1,0,909,4.0,4.0,4.0,4.0
1,1,28,1,1,2,2787,4.0,3.0,2.0,3.0
1,1,46,1,1,2,3301,3.0,5.0,3.0,3.0
1,1,55,1,1,2,2134,4.0,4.0,3.0,3.0
1,1,28,1,1,2,862,3.0,4.0,4.0,3.0
1,1,45,1,1,2,2301,3.0,4.0,4.0,4.0
0,1,16,0,1,0,862,3.0,4.0,3.0,2.0
1,1,31,1,1,2,853,4.0,3.0,3.0,3.0
1,1,21,1,1,2,862,3.0,3.0,4.0,3.0
1,0,46,1,1,2,3521,3.0,3.0,2.0,3.0
1,1,49,1,1,2,2448,3.0,3.0,3.0,3.0
1,1,52,1,1,2,2063,4.0,3.0,2.0,4.0
1,1,63,1,1,2,846,3.0,4.0,3.0,4.0
1,0,55,1,1,2,862,3.0,4.0,1.0,3.0
1,1,40,1,1,2,853,3.0,4.0,2.0,3.0
0,1,22,0,1,0,957,1.0,3.0,2.0,2.0
1,1,57,1,1,2,957,4.0,3.0,3.0,3.0
1,0,7,1,1,2,853,4.0,4.0,1.0,3.0
0,1,23,0,1,0,862,4.0,2.0,3.0,3.0
1,1,31,1,1,2,853,3.0,4.0,4.0,3.0
0,1,29,0,1,2,957,1.0,3.0,2.0,3.0
1,1,50,1,1,2,2568,3.0,3.0,4.0,3.0
1,0,46,1,1,2,967,3.0,2.0,2.0,4.0
0,0,25,0,1,2,948,0.0,4.0,3.0,4.0
1,0,49,1,1,2,2161,4.0,4.0,3.0,3.0
1,0,46,1,1,2,1970,3.0,4.0,4.0,3.0
0,0,40,1,1,0,819,4.0,2.0,3.0,3.0
1,0,24,1,1,2,819,4.0,3.0,3.0,3.0
1,1,41,1,1,2,3932,3.0,4.0,3.0,3.0
1,0,48,1,1,2,3150,3.0,3.0,3.0,3.0
1,0,22,1,1,2,3287,3.0,4.0,4.0,3.0
0,1,28,0,1,2,909,1.0,4.0,1.0,1.0
0,0,40,1,1,0,846,2.0,2.0,4.0,2.0
1,0,27,0,1,2,853,1.0,4.0,3.0,3.0
1,1,48,1,1,2,3311,3.0,4.0,4.0,4.0
1,1,55,1,1,2,2730,4.0,4.0,3.0,3.0
0,1,22,0,1,0,846,2.0,4.0,2.0,2.0
1,0,42,1,1,2,2020,4.0,3.0,2.0,3.0
1,0,41,1,1,2,2632,3.0,4.0,3.0,4.0
1,0,44,1,1,2,2239,3.0,5.0,2.0,3.0
1,0,28,1,1,2,3830,2.0,3.0,3.0,3.0
1,0,33,1,1,2,1862,3.0,4.0,2.0,3.0
1,1,46,1,1,2,2108,3.0,3.0,2.0,3.0
0,0,29,0,1,0,862,4.0,2.0,2.0,2.0
1,1,21,0,1,2,846,2.0,4.0,1.0,2.0
1,0,48,1,1,2,2397,4.0,4.0,3.0,3.0
0,1,46,1,1,2,948,2.0,2.0,2.0,3.0
0,0,30,0,1,0,846,2.0,2.0,3.0,3.0
0,1,22,0,1,0,909,2.0,2.0,3.0,3.0
1,1,43,1,1,2,862,3.0,4.0,2.0,4.0
0,0,54,1,1,2,3616,3.0,4.0,2.0,3.0
1,1,32,1,1,2,3157,3.0,4.0,4.0,3.0
0,0,23,0,1,0,948,3.0,3.0,2.0,2.0
0,0,46,1,1,0,957,2.0,3.0,1.0,3.0
0,1,8,0,1,0,862,4.0,3.0,3.0,2.0
0,1,27,0,1,0,846,1.0,2.0,2.0,3.0
1,0,28,0,1,2,862,2.0,4.0,3.0,4.0
0,0,24,0,1,2,909,2.0,3.0,3.0,3.0
1,1,42,1,1,2,1975,3.0,2.0,3.0,3.0
0,1,36,1,1,0,862,4.0,3.0,4.0,3.0
0,0,29,0,1,0,967,4.0,2.0,3.0,3.0
0,0,29,0,1,0,853,3.0,3.0,2.0,1.0
0,1,48,0,1,0,967,4.0,2.0,3.0,3.0
0,0,55,1,1,2,819,3.0,4.0,4.0,3.0
1,0,43,1,1,2,3568,3.0,5.0,2.0,3.0
1,1,60,1,1,2,1579,3.0,3.0,3.0,3.0
0,0,56,1,1,0,909,2.0,3.0,4.0,2.0
1,0,46,1,1,2,862,4.0,3.0,3.0,3.0
0,0,66,1,1,2,862,3.0,2.0,3.0,3.0
1,1,11,0,1,2,862,2.0,4.0,2.0,3.0
0,1,18,0,1,0,967,3.0,3.0,3.0,2.0
0,0,41,1,1,2,1673,3.0,3.0,3.0,2.0
1,0,16,1,1,2,2402,4.0,4.0,2.0,3.0
0,0,45,1,1,0,853,2.0,2.0,2.0,3.0
0,0,25,0,1,0,957,2.0,3.0,2.0,2.0
1,0,41,1,1,2,3046,2.0,4.0,3.0,3.0
0,1,25,0,1,0,853,1.0,2.0,3.0,3.0
0,1,39,0,1,0,453,4.0,2.0,3.0,1.0
0,1,26,0,1,0,862,1.0,3.0,3.0,2.0
0,0,35,0,1,0,846,3.0,3.0,2.0,2.0
1,0,45,1,1,2,450,3.0,4.0,2.0,1.0
1,0,53,1,1,0,453,3.0,5.0,2.0,2.0
0,1,43,0,1,0,567,5.0,2.0,3.0,2.0
0,1,15,1,1,2,853,2.0,3.0,4.0,2.0
0,1,46,1,1,0,462,3.0,3.0,3.0,3.0
1,0,21,0,1,2,548,1.0,3.0,3.0,4.0
1,0,22,0,1,2,462,1.0,2.0,3.0,5.0
0,0,41,0,1,2,557,4.0,3.0,3.0,2.0
0,0,40,1,1,0,446,2.0,1.0,3.0,2.0
1,1,45,1,1,0,909,5.0,2.0,4.0,3.0
0,1,8,1,1,0,557,2.0,3.0,3.0,2.0
1,0,17,0,1,0,967,1.0,2.0,4.0,4.0
0,1,63,1,1,2,557,2.0,3.0,2.0,3.0
0,1,66,1,0,0,862,5.0,2.0,3.0,3.0
1,0,31,1,0,0,909,5.0,1.0,4.0,4.0
0,1,70,1,0,0,819,3.0,4.0,3.0,3.0
0,1,57,1,0,0,846,3.0,3.0,3.0,2.0
0,0,53,1,0,0,862,4.0,4.0,2.0,2.0
0,1,52,1,0,0,853,4.0,4.0,3.0,2.0
0,0,69,1,0,0,846,3.0,2.0,2.0,3.0
0,1,33,1,0,0,819,1.0,3.0,2.0,2.0
0,0,58,1,0,0,846,3.0,2.0,2.0,2.0
0,1,13,1,0,0,853,3.0,4.0,3.0,1.0
0,0,24,1,0,0,846,3.0,3.0,3.0,3.0
0,0,42,1,0,0,850,4.0,2.0,3.0,3.0
1,1,61,1,0,0,948,1.0,4.0,1.0,1.0
0,0,20,1,0,0,846,0.0,4.0,2.0,2.0
0,1,34,1,0,0,909,1.0,4.0,3.0,3.0
0,0,19,1,0,0,967,1.0,3.0,2.0,2.0
0,1,53,1,0,0,967,2.0,3.0,3.0,3.0
0,1,55,1,0,0,909,2.0,3.0,4.0,3.0
0,1,30,1,0,0,967,4.0,3.0,3.0,3.0
0,1,59,1,0,0,850,3.0,3.0,3.0,2.0
0,0,41,1,0,0,909,3.0,3.0,2.0,2.0
1,0,62,1,0,0,850,2.0,4.0,4.0,4.0
0,1,31,1,0,0,862,1.0,4.0,3.0,3.0
0,0,21,1,0,0,819,4.0,4.0,3.0,2.0
0,1,54,1,0,0,957,2.0,4.0,2.0,2.0
0,0,37,1,0,0,957,4.0,4.0,2.0,0.0
0,1,14,1,0,0,819,3.0,3.0,3.0,3.0
0,0,15,1,0,0,967,1.0,4.0,3.0,3.0
0,0,51,1,0,0,862,2.0,1.0,2.0,3.0
0,1,57,1,0,0,948,3.0,4.0,2.0,2.0
0,1,16,1,0,0,862,3.0,2.0,3.0,2.0
0,0,9,1,0,0,948,1.0,2.0,2.0,2.0
0,0,19,1,0,0,853,4.0,3.0,3.0,3.0
0,1,62,1,0,0,846,5.0,3.0,3.0,1.0
0,1,8,1,0,0,846,3.0,2.0,2.0,2.0
0,1,36,1,0,0,819,4.0,3.0,4.0,3.0
0,0,56,1,0,0,853,4.0,1.0,2.0,3.0
0,0,48,1,0,0,957,3.0,1.0,3.0,4.0
0,0,53,1,0,0,862,4.0,3.0,2.0,3.0
0,1,25,1,0,0,862,2.0,3.0,4.0,3.0
0,1,43,1,0,0,967,1.0,4.0,3.0,3.0
1,0,37,1,0,0,850,1.0,4.0,4.0,3.0
0,1,45,1,0,0,909,0.0,4.0,3.0,3.0
0,1,65,1,0,0,862,1.0,4.0,2.0,3.0
0,1,46,1,0,0,853,4.0,3.0,2.0,4.0
0,0,69,1,0,0,909,3.0,3.0,3.0,2.0
0,1,28,1,0,0,862,5.0,2.0,1.0,2.0
0,1,17,1,0,0,957,4.0,3.0,3.0,3.0
0,0,15,1,0,0,862,1.0,4.0,2.0,2.0
0,1,16,1,0,0,853,2.0,4.0,2.0,2.0
0,1,36,1,0,0,862,2.0,4.0,3.0,1.0
0,0,59,1,0,0,853,3.0,2.0,2.0,3.0
0,0,34,1,0,0,862,4.0,4.0,3.0,2.0
0,1,28,1,0,0,957,1.0,3.0,2.0,2.0
0,1,66,1,0,0,862,4.0,4.0,3.0,3.0
1,0,46,1,1,2,3455,3.0,3.0,3.0,3.0
1,0,59,1,1,2,2740,4.0,4.0,1.0,3.0
0,1,38,0,1,2,862,2.0,4.0,2.0,2.0
0,1,35,1,1,1,846,1.0,3.0,2.0,2.0
0,0,33,1,1,1,846,1.0,3.0,4.0,2.0
1,0,49,1,1,2,957,3.0,3.0,4.0,4.0
1,0,45,1,1,2,967,3.0,4.0,4.0,4.0
0,1,29,0,1,1,853,4.0,3.0,2.0,2.0
0,0,39,0,1,1,557,1.0,3.0,3.0,2.0
0,0,38,1,1,1,450,2.0,2.0,1.0,2.0
0,0,46,1,0,1,957,3.0,4.0,3.0,3.0
0,0,20,1,0,1,819,2.0,3.0,3.0,2.0
1,0,52,1,1,2,3004,3.0,3.0,1.0,4.0
1,1,40,1,1,2,1721,3.0,4.0,2.0,3.0
1,0,47,1,0,2,602,4.0,2.0,1.0,2.0
0,0,9,1,0,2,602,1.0,4.0,2.0,2.0
1,1,23,0,1,0,639,3.0,3.0,3.0,3.0
1,1,43,1,1,2,2071,4.0,4.0,4.0,3.0
1,1,52,1,1,2,3875,3.0,4.0,2.0,3.0
1,0,45,0,1,2,602,0.0,4.0,3.0,3.0
1,0,30,1,1,2,602,3.0,4.0,3.0,3.0
1,0,35,1,1,2,1619,3.0,4.0,4.0,3.0
1,0,41,1,1,2,602,3.0,5.0,2.0,3.0
1,1,57,1,1,2,2397,3.0,2.0,2.0,4.0
1,0,26,1,1,2,2934,3.0,4.0,3.0,3.0
1,0,56,1,1,2,602,3.0,4.0,4.0,3.0
1,0,47,1,1,2,2924,3.0,4.0,2.0,4.0
1,1,52,1,1,2,2102,3.0,3.0,3.0,4.0
1,0,40,1,1,2,2546,4.0,3.0,2.0,3.0
1,1,58,1,1,2,602,3.0,4.0,1.0,3.0
0,1,25,0,1,2,602,3.0,4.0,3.0,1.0
0,0,23,1,1,2,639,3.0,3.0,4.0,3.0
1,0,31,1,1,2,602,3.0,3.0,3.0,3.0
1,0,27,0,1,2,639,2.0,4.0,4.0,4.0
0,1,41,1,1,2,602,2.0,2.0,3.0,3.0
0,0,40,0,1,2,602,1.0,4.0,2.0,2.0
1,0,20,1,1,2,602,4.0,4.0,3.0,3.0
0,0,7,1,1,2,2390,1.0,2.0,4.0,2.0
0,0,29,1,1,2,2898,2.0,3.0,3.0,2.0
0,0,46,1,1,2,2125,3.0,2.0,3.0,3.0
0,0,27,1,1,2,3225,4.0,2.0,2.0,1.0
0,0,45,0,1,0,602,2.0,2.0,2.0,2.0
0,1,27,1,1,2,639,2.0,3.0,4.0,3.0
0,0,34,1,1,2,602,2.0,2.0,4.0,2.0
1,0,25,0,1,2,602,0.0,4.0,2.0,5.0
0,0,50,1,1,2,1759,2.0,2.0,3.0,3.0
0,0,21,0,1,2,639,3.0,3.0,3.0,2.0
0,0,13,0,1,0,602,1.0,2.0,3.0,3.0
1,1,58,1,1,0,639,4.0,2.0,3.0,3.0
1,1,55,1,1,2,1796,3.0,3.0,5.0,2.0
0,1,35,1,1,2,3066,3.0,2.0,1.0,3.0
0,1,45,1,1,0,202,2.0,3.0,2.0,2.0
1,0,19,1,1,2,1632,4.0,3.0,3.0,3.0
1,0,31,1,1,2,3616,4.0,3.0,1.0,3.0
0,0,58,1,0,0,602,3.0,2.0,2.0,2.0
0,0,68,1,0,0,602,3.0,4.0,3.0,3.0
0,0,58,1,0,0,639,4.0,3.0,2.0,3.0
0,0,29,1,0,0,602,2.0,3.0,3.0,3.0
0,1,45,1,0,0,602,4.0,3.0,3.0,3.0
1,0,37,1,0,0,602,2.0,4.0,4.0,3.0
0,1,65,1,0,0,602,4.0,4.0,3.0,1.0
0,0,67,1,0,0,602,3.0,1.0,2.0,3.0
0,1,10,1,0,0,639,3.0,3.0,3.0,2.0
0,1,32,1,0,0,602,4.0,3.0,3.0,2.0
1,0,38,1,0,0,602,3.0,4.0,3.0,3.0
0,1,7,1,0,0,602,3.0,3.0,3.0,2.0
0,1,49,1,0,0,639,3.0,4.0,3.0,3.0
1,0,59,1,1,2,639,4.0,3.0,4.0,3.0
1,1,30,1,1,2,1973,2.0,4.0,1.0,3.0
1,0,53,1,1,2,602,4.0,3.0,3.0,3.0
0,0,7,1,1,1,602,3.0,2.0,4.0,2.0
0,0,64,0,1,1,602,2.0,2.0,3.0,3.0
0,0,24,0,1,0,602,1.0,2.0,2.0,2.0
0,0,29,0,1,1,602,3.0,4.0,4.0,3.0
0,0,24,0,1,0,602,3.0,3.0,3.0,3.0
0,1,16,1,0,1,602,3.0,4.0,3.0,2.0
0,0,34,1,0,1,602,2.0,4.0,3.0,2.0
1,1,68,1,0,1,639,2.0,4.0,3.0,3.0
0,0,15,1,0,1,639,2.0,4.0,3.0,3.0
1,0,39,1,1,2,1756,3.0,4.0,2.0,3.0
1,1,58,1,1,2,1845,3.0,3.0,3.0,4.0
1,0,58,1,1,2,1756,4.0,4.0,3.0,3.0
1,1,27,0,1,2,1177,2.0,4.0,3.0,3.0
0,0,39,1,0,0,1756,5.0,2.0,3.0,2.0
0,1,65,1,0,0,1845,0.0,4.0,3.0,4.0
0,0,25,1,0,0,1756,5.0,3.0,4.0,2.0
0,1,20,1,1,1,1845,1.0,2.0,4.0,2.0
1,1,40,1,1,2,2087,3.0,4.0,3.0,3.0
1,1,55,1,1,2,2237,3.0,4.0,3.0,3.0
1,1,55,1,1,2,3690,3.0,4.0,3.0,3.0
0,1,24,0,1,0,723,2.0,4.0,3.0,3.0
1,0,43,1,1,2,2901,3.0,4.0,4.0,3.0
0,1,40,1,1,2,605,3.0,1.0,3.0,3.0
0,0,9,1,0,2,697,3.0,3.0,3.0,3.0
0,1,33,0,1,2,605,1.0,4.0,3.0,4.0
1,1,53,1,1,2,723,3.0,4.0,2.0,4.0
1,1,40,1,1,2,3842,4.0,3.0,4.0,3.0
1,1,39,1,1,2,2429,3.0,4.0,3.0,4.0
1,0,30,1,1,2,723,3.0,3.0,1.0,3.0
0,1,36,0,1,0,605,4.0,3.0,2.0,1.0
0,1,50,1,1,0,671,2.0,3.0,4.0,3.0
1,0,48,1,1,2,723,3.0,4.0,3.0,3.0
1,0,31,1,1,2,723,4.0,4.0,3.0,3.0
1,1,51,1,1,2,3535,4.0,4.0,4.0,3.0
1,0,57,1,1,2,672,4.0,4.0,2.0,3.0
0,0,50,0,1,2,672,1.0,3.0,3.0,3.0
0,0,51,1,1,0,605,2.0,1.0,4.0,3.0
1,0,30,1,1,2,3311,2.0,3.0,1.0,2.0
0,0,43,1,1,2,672,3.0,3.0,4.0,3.0
1,1,30,1,1,2,1689,4.0,4.0,4.0,3.0
1,1,48,1,1,2,2922,4.0,3.0,1.0,4.0
1,1,26,0,1,2,697,0.0,3.0,3.0,4.0
1,0,32,1,1,2,2454,2.0,3.0,1.0,2.0
1,1,47,1,1,2,3741,3.0,4.0,2.0,3.0
1,1,44,1,1,2,3764,3.0,3.0,2.0,3.0
0,0,24,0,1,0,605,0.0,4.0,2.0,3.0
1,1,55,1,1,2,1557,3.0,1.0,1.0,4.0
1,0,35,1,1,2,697,3.0,3.0,2.0,4.0
0,0,44,1,1,0,605,2.0,2.0,2.0,3.0
0,1,26,0,1,0,605,4.0,3.0,3.0,2.0
0,1,44,1,1,2,3606,2.0,2.0,4.0,3.0
1,1,39,1,1,2,697,4.0,5.0,1.0,3.0
0,1,49,1,1,2,3642,3.0,3.0,3.0,3.0
1,1,43,1,1,2,697,3.0,4.0,2.0,4.0
0,0,48,1,1,2,2401,2.0,1.0,1.0,3.0
0,1,26,0,1,2,723,4.0,4.0,3.0,3.0
0,0,16,1,1,2,2843,3.0,3.0,2.0,3.0
0,0,22,0,1,0,671,3.0,2.0,3.0,3.0
0,1,39,0,1,0,671,1.0,3.0,3.0,3.0
0,0,9,0,1,0,697,4.0,3.0,4.0,3.0
0,0,25,0,1,0,671,1.0,3.0,1.0,1.0
0,1,50,1,1,0,671,2.0,1.0,4.0,2.0
1,1,37,1,1,0,205,3.0,2.0,2.0,3.0
0,0,47,0,1,0,271,2.0,1.0,3.0,5.0
1,0,22,1,1,2,1731,2.0,3.0,1.0,3.0
1,0,8,1,0,0,671,3.0,4.0,4.0,4.0
0,0,41,1,0,0,671,1.0,2.0,3.0,3.0
0,1,10,1,0,0,671,2.0,4.0,3.0,2.0
0,0,13,1,0,0,672,2.0,3.0,3.0,2.0
0,0,16,1,0,0,723,2.0,3.0,3.0,2.0
0,1,63,1,0,0,671,3.0,3.0,3.0,2.0
0,1,63,1,0,0,697,0.0,4.0,2.0,2.0
0,1,42,1,0,0,605,2.0,2.0,3.0,3.0
0,1,9,1,0,0,671,3.0,3.0,2.0,1.0
0,1,40,1,0,0,605,2.0,4.0,3.0,3.0
0,1,21,1,0,0,672,2.0,3.0,2.0,1.0
0,0,69,1,0,0,671,3.0,4.0,3.0,3.0
0,1,54,1,0,0,605,4.0,4.0,2.0,1.0
0,0,38,1,0,0,671,1.0,3.0,2.0,3.0
0,0,37,1,0,0,605,3.0,3.0,3.0,2.0
1,0,58,1,1,2,671,3.0,3.0,4.0,4.0
1,1,60,1,1,2,723,3.0,4.0,4.0,3.0
1,0,44,0,1,2,671,3.0,3.0,2.0,2.0
0,1,23,0,1,0,671,4.0,3.0,3.0,2.0
0,0,22,0,1,0,697,1.0,3.0,3.0,3.0
1,1,47,1,1,2,3796,4.0,2.0,4.0,3.0
0,1,30,1,1,2,1555,3.0,2.0,2.0,3.0
1,1,41,1,1,2,2405,4.0,4.0,4.0,3.0
0,0,55,1,0,2,590,3.0,3.0,2.0,3.0
1,1,43,1,1,2,588,4.0,3.0,3.0,4.0
1,1,40,1,1,2,3491,3.0,4.0,3.0,4.0
1,1,49,1,1,2,1921,3.0,5.0,1.0,3.0
1,1,42,1,1,2,3446,3.0,4.0,3.0,3.0
1,0,20,0,1,2,590,1.0,4.0,3.0,4.0
1,1,23,1,1,2,588,2.0,4.0,2.0,3.0
1,0,34,1,1,2,2728,4.0,4.0,4.0,3.0
1,0,40,1,1,2,2479,3.0,4.0,3.0,3.0
0,0,35,1,1,2,588,2.0,3.0,3.0,3.0
1,0,24,1,1,2,1517,4.0,4.0,4.0,3.0
1,1,50,1,1,2,2467,3.0,1.0,2.0,4.0
1,1,46,1,1,2,2302,3.0,3.0,2.0,3.0
0,1,42,1,1,2,590,2.0,2.0,3.0,3.0
0,0,10,0,1,0,588,3.0,3.0,4.0,3.0
0,0,35,0,1,0,588,4.0,2.0,2.0,1.0
0,0,39,0,1,0,188,4.0,3.0,3.0,2.0
0,1,17,1,0,0,590,4.0,2.0,3.0,3.0
0,0,40,0,0,0,590,4.0,2.0,3.0,2.0
0,1,64,1,0,0,590,3.0,3.0,3.0,3.0
0,1,49,1,0,0,590,3.0,3.0,2.0,1.0
0,1,61,1,0,0,588,2.0,4.0,3.0,3.0
0,1,17,1,0,0,590,3.0,4.0,2.0,3.0
0,0,34,1,0,0,590,2.0,4.0,3.0,2.0
0,0,41,1,0,0,590,4.0,2.0,4.0,2.0
0,0,46,1,0,0,590,3.0,3.0,4.0,3.0
0,0,7,1,1,1,588,2.0,2.0,1.0,3.0
1,0,38,1,1,2,590,3.0,4.0,4.0,4.0
1,1,26,1,1,2,1497,4.0,3.0,3.0,3.0
1,0,44,1,1,2,1129,4.0,4.0,4.0,3.0
1,1,27,1,1,2,715,4.0,4.0,3.0,3.0
1,0,44,1,1,2,2219,4.0,4.0,4.0,3.0
1,1,53,1,1,2,715,3.0,3.0,1.0,4.0
1,0,50,1,1,2,1390,4.0,3.0,1.0,3.0
1,0,49,1,1,2,3248,3.0,4.0,4.0,3.0
1,0,26,1,1,2,1476,3.0,4.0,4.0,3.0
1,0,20,0,1,2,1208,4.0,3.0,3.0,4.0
0,1,44,0,1,2,1476,4.0,3.0,2.0,1.0
1,1,20,0,1,2,1313,0.0,4.0,3.0,4.0
0,0,20,0,1,0,1357,3.0,4.0,2.0,1.0
1,1,25,1,1,2,1642,2.0,4.0,3.0,3.0
0,1,49,1,1,2,3664,2.0,2.0,3.0,3.0
0,1,51,1,1,2,1129,2.0,2.0,3.0,3.0
0,0,40,1,1,2,1390,3.0,3.0,1.0,3.0
1,1,19,0,1,2,715,4.0,4.0,3.0,3.0
0,1,15,1,0,2,1476,4.0,3.0,2.0,1.0
1,1,54,1,1,2,1933,3.0,2.0,4.0,4.0
1,1,48,1,1,2,1497,3.0,5.0,2.0,3.0
1,1,47,1,1,2,1390,3.0,3.0,3.0,3.0
1,1,17,1,1,2,1390,3.0,4.0,2.0,3.0
0,0,39,1,1,0,1211,3.0,3.0,2.0,3.0
1,1,40,1,1,2,1999,3.0,4.0,1.0,3.0
0,1,30,0,1,2,715,4.0,4.0,3.0,2.0
0,1,24,0,1,0,1476,1.0,4.0,3.0,3.0
1,1,50,1,1,2,3628,3.0,4.0,3.0,3.0
0,0,30,1,1,2,1390,3.0,3.0,2.0,3.0
1,0,38,1,1,2,1357,3.0,5.0,4.0,4.0
1,1,25,0,1,0,1313,1.0,4.0,4.0,3.0
0,0,38,0,1,2,715,2.0,4.0,3.0,2.0
1,0,56,1,1,2,1313,4.0,2.0,2.0,3.0
1,1,45,0,1,2,1129,3.0,4.0,3.0,3.0
1,1,34,1,1,2,2369,3.0,3.0,1.0,3.0
1,0,54,1,1,2,3970,4.0,3.0,4.0,3.0
1,0,26,1,1,2,1164,4.0,4.0,1.0,3.0
1,0,59,1,1,2,1476,4.0,4.0,4.0,3.0
1,0,40,1,1,2,1497,3.0,3.0,3.0,3.0
1,1,18,0,1,2,1390,2.0,3.0,3.0,4.0
1,0,41,1,1,2,1476,3.0,5.0,3.0,3.0
1,0,28,1,1,2,1390,4.0,4.0,1.0,3.0
1,1,55,1,1,2,1390,3.0,1.0,4.0,4.0
1,1,40,1,1,2,3388,3.0,3.0,2.0,4.0
